163;466;467;468;465
164;470;467;468;465
165;466;467;468;465
166;466;467;468;465
167;469;467;468;465
168;466;467;468;465
169;466;467;468;465
170;475;473;468;465
171;469;467;468;465
172;472;473;468;465
173;466;467;468;465
174;466;467;468;465
175;466;467;468;465
176;466;467;468;465
177;475;473;468;465
178;470;467;468;465
179;477;477;468;465
180;470;467;468;465
181;470;467;468;465
182;470;467;468;465
183;470;467;468;465
184;476;473;468;465
185;466;467;468;465
186;469;467;468;465
187;469;467;468;465
188;466;467;468;465
189;469;467;468;465
190;471;467;468;465
191;470;467;468;465
192;469;467;468;465
193;469;467;468;465
194;466;467;468;465
195;466;467;468;465
196;474;473;468;465
197;471;467;468;465
198;471;467;468;465
199;474;473;468;465
200;469;467;468;465
201;466;467;468;465
202;469;467;468;465
203;466;467;468;465
204;469;467;468;465
205;466;467;468;465
206;466;467;468;465
207;466;467;468;465
208;466;467;468;465
209;470;467;468;465
210;471;467;468;465
211;475;473;468;465
212;466;467;468;465
213;466;467;468;465
214;469;467;468;465
215;466;467;468;465
216;469;467;468;465
217;466;467;468;465
218;466;467;468;465
219;470;467;468;465
220;466;467;468;465
221;466;467;468;465
222;469;467;468;465
223;471;467;468;465
224;466;467;468;465
225;466;467;468;465
226;469;467;468;465
227;470;467;468;465
228;471;467;468;465
229;469;467;468;465
230;472;473;468;465
231;475;473;468;465
232;471;467;468;465
233;470;467;468;465
234;470;467;468;465
235;470;467;468;465
236;471;467;468;465
237;470;467;468;465
238;469;467;468;465
239;469;467;468;465
240;475;473;468;465
241;470;467;468;465
242;471;467;468;465
243;477;477;468;465
244;471;467;468;465
245;477;477;468;465
246;471;467;468;465
247;466;467;468;465
248;471;467;468;465
249;470;467;468;465
250;466;467;468;465
251;472;473;468;465
252;470;467;468;465
253;466;467;468;465
254;474;473;468;465
255;469;467;468;465
256;472;473;468;465
257;477;477;468;465
258;471;467;468;465
259;470;467;468;465
260;470;467;468;465
261;469;467;468;465
262;477;477;468;465
263;469;467;468;465
264;466;467;468;465
265;466;467;468;465
266;466;467;468;465
267;466;467;468;465
268;466;467;468;465
269;466;467;468;465
270;466;467;468;465
271;466;467;468;465
272;470;467;468;465
273;470;467;468;465
274;466;467;468;465
275;469;467;468;465
276;466;467;468;465
277;470;467;468;465
278;466;467;468;465
279;469;467;468;465
280;472;473;468;465
281;475;473;468;465
282;469;467;468;465
283;472;473;468;465
284;466;467;468;465
285;466;467;468;465
286;471;467;468;465
287;471;467;468;465
288;466;467;468;465
289;470;467;468;465
290;469;467;468;465
291;466;467;468;465
292;471;467;468;465
293;466;467;468;465
294;469;467;468;465
295;477;477;468;465
296;466;467;468;465
297;472;473;468;465
298;466;467;468;465
299;472;473;468;465
300;470;467;468;465
301;469;467;468;465
302;476;473;468;465
303;472;473;468;465
304;471;467;468;465
305;472;473;468;465
306;474;473;468;465
307;472;473;468;465
308;466;467;468;465
309;469;467;468;465
310;471;467;468;465
311;470;467;468;465
312;469;467;468;465
313;471;467;468;465
314;470;467;468;465
315;470;467;468;465
316;466;467;468;465
317;466;467;468;465
318;466;467;468;465
319;466;467;468;465
320;466;467;468;465
321;466;467;468;465
322;466;467;468;465
323;470;467;468;465
324;466;467;468;465
325;466;467;468;465
326;470;467;468;465
327;472;473;468;465
328;471;467;468;465
329;470;467;468;465
330;469;467;468;465
331;470;467;468;465
332;470;467;468;465
333;470;467;468;465
334;469;467;468;465
335;469;467;468;465
336;469;467;468;465
337;472;473;468;465
338;474;473;468;465
339;476;473;468;465
340;466;467;468;465
341;469;467;468;465
342;472;473;468;465
343;469;467;468;465
344;470;467;468;465
345;474;473;468;465
346;469;467;468;465
347;472;473;468;465
348;469;467;468;465
349;466;467;468;465
350;471;467;468;465
351;466;467;468;465
352;472;473;468;465
353;471;467;468;465
354;470;467;468;465
355;469;467;468;465
356;472;473;468;465
357;466;467;468;465
358;466;467;468;465
359;471;467;468;465
360;466;467;468;465
361;466;467;468;465
362;472;473;468;465
363;472;473;468;465
364;469;467;468;465
365;466;467;468;465
366;472;473;468;465
367;472;473;468;465
368;466;467;468;465
369;466;467;468;465
370;466;467;468;465
371;466;467;468;465
372;466;467;468;465
373;466;467;468;465
374;466;467;468;465
375;466;467;468;465
376;466;467;468;465
377;469;467;468;465
378;469;467;468;465
379;469;467;468;465
380;466;467;468;465
381;466;467;468;465
382;466;467;468;465
383;466;467;468;465
384;466;467;468;465
385;466;467;468;465
386;466;467;468;465
387;466;467;468;465
388;466;467;468;465
389;466;467;468;465
390;466;467;468;465
391;469;467;468;465
392;469;467;468;465
393;469;467;468;465
394;469;467;468;465
395;469;467;468;465
396;469;467;468;465
397;469;467;468;465
398;470;467;468;465
399;470;467;468;465
400;471;467;468;465
401;471;467;468;465
402;466;467;468;465
403;466;467;468;465
404;466;467;468;465
405;469;467;468;465
406;466;467;468;465
407;469;467;468;465
408;470;467;468;465
409;470;467;468;465
410;470;467;468;465
411;469;467;468;465
412;471;467;468;465
413;466;467;468;465
414;470;467;468;465
415;466;467;468;465
416;469;467;468;465
417;469;467;468;465
418;466;467;468;465
419;469;467;468;465
420;470;467;468;465
421;472;473;468;465
422;470;467;468;465
423;471;467;468;465
424;470;467;468;465
425;471;467;468;465
426;471;467;468;465
427;470;467;468;465
428;469;467;468;465
429;471;467;468;465
430;466;467;468;465
431;471;467;468;465
432;470;467;468;465
433;469;467;468;465
434;470;467;468;465
435;470;467;468;465
436;472;473;468;465
437;472;473;468;465
438;469;467;468;465
439;471;467;468;465
440;469;467;468;465
441;476;473;468;465
442;470;467;468;465
443;470;467;468;465
444;470;467;468;465
445;471;467;468;465
446;471;467;468;465
447;471;467;468;465
448;471;467;468;465
449;470;467;468;465
450;472;473;468;465
451;472;473;468;465
452;470;467;468;465
453;470;467;468;465
454;472;473;468;465
455;470;467;468;465
456;470;467;468;465
457;471;467;468;465
458;469;467;468;465
459;470;467;468;465
460;469;467;468;465
461;469;467;468;465
462;470;467;468;465
463;469;467;468;465
