0;17;18
1;20;18
2;19;18
3;20;18
4;20;18
5;20;18
6;20;18
7;20;18
8;21;18
9;20;18
10;20;18
11;19;18
12;20;18
13;20;18
14;20;18
15;20;18
16;21;18
