9;[3,10];[0,13]
10;[3,10];[0,13]
4;[0,13];[0,13]
5;[1,5];[0,13]
1;[1,5];[0,13]
3;[3,10];[0,13]
2;[1,5];[0,13]
8;[3,10];[0,13]
0;[0,13];[0,13]
7;[0,13];[0,13]
6;[0,13];[0,13]
13;[0,13];[0,13]
11;[0,13];[0,13]
12;[0,13];[0,13]
