890;[890, 3521];[890, 5584];[890, 9889];*
949;[890, 3521];[890, 5584];[890, 9889];*
959;[890, 3521];[890, 5584];[890, 9889];*
963;[890, 3521];[890, 5584];[890, 9889];*
965;[890, 3521];[890, 5584];[890, 9889];*
968;[890, 3521];[890, 5584];[890, 9889];*
1015;[890, 3521];[890, 5584];[890, 9889];*
1172;[890, 3521];[890, 5584];[890, 9889];*
1177;[890, 3521];[890, 5584];[890, 9889];*
1201;[890, 3521];[890, 5584];[890, 9889];*
1213;[890, 3521];[890, 5584];[890, 9889];*
1215;[890, 3521];[890, 5584];[890, 9889];*
1221;[890, 3521];[890, 5584];[890, 9889];*
1239;[890, 3521];[890, 5584];[890, 9889];*
1245;[890, 3521];[890, 5584];[890, 9889];*
1408;[890, 3521];[890, 5584];[890, 9889];*
1419;[890, 3521];[890, 5584];[890, 9889];*
1427;[890, 3521];[890, 5584];[890, 9889];*
1462;[890, 3521];[890, 5584];[890, 9889];*
1503;[890, 3521];[890, 5584];[890, 9889];*
1552;[890, 3521];[890, 5584];[890, 9889];*
1608;[890, 3521];[890, 5584];[890, 9889];*
1688;[890, 3521];[890, 5584];[890, 9889];*
1891;[890, 3521];[890, 5584];[890, 9889];*
1952;[890, 3521];[890, 5584];[890, 9889];*
1998;[890, 3521];[890, 5584];[890, 9889];*
2002;[890, 3521];[890, 5584];[890, 9889];*
2017;[890, 3521];[890, 5584];[890, 9889];*
2024;[890, 3521];[890, 5584];[890, 9889];*
2075;[890, 3521];[890, 5584];[890, 9889];*
2119;[890, 3521];[890, 5584];[890, 9889];*
2126;[890, 3521];[890, 5584];[890, 9889];*
2151;[890, 3521];[890, 5584];[890, 9889];*
2152;[890, 3521];[890, 5584];[890, 9889];*
2154;[890, 3521];[890, 5584];[890, 9889];*
2184;[890, 3521];[890, 5584];[890, 9889];*
2214;[890, 3521];[890, 5584];[890, 9889];*
2217;[890, 3521];[890, 5584];[890, 9889];*
2218;[890, 3521];[890, 5584];[890, 9889];*
2221;[890, 3521];[890, 5584];[890, 9889];*
2223;[890, 3521];[890, 5584];[890, 9889];*
